mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,param_model__p,param_model__weights,params,split0_test_f1_micro,split1_test_f1_micro,split2_test_f1_micro,split3_test_f1_micro,split4_test_f1_micro,mean_test_f1_micro,std_test_f1_micro,rank_test_f1_micro,split0_train_f1_micro,split1_train_f1_micro,split2_train_f1_micro,split3_train_f1_micro,split4_train_f1_micro,mean_train_f1_micro,std_train_f1_micro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,split3_train_f1_macro,split4_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,feature_group,genre_labels
0.41819143295288086,0.3977716369053409,6.803241491317749,3.447505782735835,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.4112734864300626,0.4116910229645094,0.4183716075156576,0.4012526096033403,0.4039264828738513,0.40930304187748423,0.006091647308581793,6,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.312597995648755,0.33073041758835575,0.3155164384270256,0.31973946070689147,0.3156272964848844,0.3188423217711825,0.006364293782690487,7,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.025607204437255858,0.0004972319606530798,1.9942105293273926,0.5869370897624712,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.4025052192066806,0.41294363256784966,0.42755741127348645,0.3933194154488518,0.40852130325814534,0.4089693963510027,0.011386106692601363,7,0.9950934335525629,0.9940494832445975,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944254252244983,0.0004048095641868378,0.3125434428379944,0.31898804781751205,0.3358276026968437,0.30164650281602495,0.3133195305429627,0.31646502534226756,0.011190501337773643,3,0.9943292125005845,0.993027668641464,0.9935507313240851,0.9938432494755011,0.9931029520290702,0.993570762794141,0.00048243017714557615,rid,"mpb,sertanejo,gospel,samba,pagode"
0.047012710571289064,0.018367972470981958,1.2816636085510253,0.5855206668194727,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.40375782881002087,0.40668058455114825,0.4150313152400835,0.407098121085595,0.40476190476190477,0.4074659508897505,0.00397615069190342,7,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.31364436325707173,0.3390908037093864,0.32286188737568977,0.3322464439312018,0.32281496074794547,0.32613169180425905,0.008751622422042317,5,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.2683098793029785,0.46068837386329553,5.741598415374756,0.6513307791213769,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.3987473903966597,0.3966597077244259,0.41586638830897704,0.41419624217119,0.4068504594820384,0.4064640376166582,0.007797589840792421,1,0.9640881094059923,0.9649232696523645,0.9660716149911264,0.966176010021923,0.9634655532359081,0.9649449114614628,0.0010684702521829364,0.29157043701775803,0.27527575802472903,0.3020267471336021,0.2943524088223214,0.2881745256398996,0.29027997532766203,0.008784032206955875,1,0.9626168510834882,0.9626256375855677,0.964414326491769,0.9644615142116704,0.961056497707018,0.9630349654159026,0.0012801860635921574,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.0657691478729248,0.10629720602302585,3.744784641265869,0.9660111255164644,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.3903966597077244,0.39206680584551146,0.41002087682672234,0.4150313152400835,0.4076858813700919,0.40304030779802674,0.009943576211671308,2,0.9640881094059923,0.9649232696523645,0.9660716149911264,0.966176010021923,0.9634655532359081,0.9649449114614628,0.0010684702521829364,0.28244415194224504,0.2731475215434552,0.3018896300373006,0.3011418071929538,0.291134222865438,0.2899514667162785,0.011026102884150535,2,0.9626168510834882,0.9626256375855677,0.964414326491769,0.9644615142116704,0.961056497707018,0.9630349654159026,0.0012801860635921574,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.02426590919494629,0.0019331270715811462,2.7305476665496826,0.9436066515214758,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.40167014613778707,0.4045929018789144,0.4096033402922756,0.39498956158663884,0.4018379281537176,0.4025387756098667,0.004740545233750793,8,0.9950934335525629,0.9940494832445975,0.9940494832445975,0.9946758534293768,0.994258872651357,0.9944254252244983,0.0004048095641868378,0.3150421088199843,0.3115833665521636,0.31301139184415083,0.3109960802025429,0.30692009940785353,0.31151060936533903,0.002685764397122135,6,0.9943292125005845,0.993027668641464,0.9935507313240851,0.9938432494755011,0.9931029520290702,0.993570762794141,0.00048243017714557615,rid,"mpb,sertanejo,gospel,samba,pagode"
0.07717275619506836,0.04081049165513787,2.07108998298645,0.2840876294508162,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.4020876826722338,0.39498956158663884,0.40793319415448853,0.39707724425887264,0.3943191311612364,0.39928136276669407,0.00511138055806651,8,0.9996868149076104,0.9991648397536277,0.9991648397536277,0.9992692347844243,0.9993736951983299,0.9993318848795241,0.00019362675960902644,0.3149323702914355,0.3212760833296566,0.31057415979524816,0.3177545035221493,0.3134238384145988,0.3155921910706177,0.003668786745846719,8,0.9997381215637293,0.9990787075409621,0.9990451155607524,0.9990141448107333,0.9991212349499939,0.9991994648852343,0.00027166910764081503,statistical,"mpb,sertanejo,gospel,samba,pagode"
0.03088545799255371,0.01275029827277653,6.329416370391845,0.5752190285417005,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.3933194154488518,0.37828810020876824,0.4096033402922756,0.3987473903966597,0.38596491228070173,0.39318463172545143,0.010719770909650386,3,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.29451117110484437,0.27410297038260334,0.3088268818810274,0.2908727138221993,0.28043075280368823,0.28974889799887255,0.011996120681290722,1,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.01841869354248047,0.013298169870825969,3.5927759647369384,0.10553376192433446,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.37411273486430063,0.38079331941544886,0.3903966597077244,0.39958246346555326,0.3939014202172097,0.3877573195340474,0.009156659950219618,3,0.9640881094059923,0.9649232696523645,0.9660716149911264,0.966176010021923,0.9634655532359081,0.9649449114614628,0.0010684702521829364,0.2781407580697206,0.2791757337372318,0.2994384041680279,0.2952780282737054,0.29606785975769756,0.2896201568012767,0.00906471105713009,3,0.9626168510834882,0.9626256375855677,0.964414326491769,0.9644615142116704,0.961056497707018,0.9630349654159026,0.0012801860635921574,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.06936907768249512,0.030533082168616166,5.97040696144104,0.3084337910248518,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.3908141962421712,0.37494780793319415,0.40167014613778707,0.3816283924843424,0.38512949039264827,0.38683800663802864,0.009024836602840517,4,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.28678523751146684,0.27042901680414355,0.3058820341643095,0.2705949391791781,0.28068866308475354,0.2828759781487703,0.013077431202124573,5,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.13940067291259767,0.2077081666763684,4.262072134017944,0.28317817288241365,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.37160751565762007,0.38538622129436323,0.38496868475991647,0.4054279749478079,0.38512949039264827,0.3865039774104712,0.010821441423095081,4,0.9640881094059923,0.9649232696523645,0.9660716149911264,0.966176010021923,0.9634655532359081,0.9649449114614628,0.0010684702521829364,0.2757917660293132,0.28313592430239565,0.2893902833238973,0.29874910554357725,0.28719305509008825,0.2868520268578544,0.007539738923794642,4,0.9626168510834882,0.9626256375855677,0.964414326491769,0.9644615142116704,0.961056497707018,0.9630349654159026,0.0012801860635921574,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.020626258850097657,0.005232702314605402,2.6883573055267336,0.7168248518353715,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.39290187891440503,0.36409185803757826,0.38997912317327765,0.3908141962421712,0.3813700918964077,0.38383142965276795,0.010625771367521724,5,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.30098252532264447,0.26907390810434806,0.2997817660418486,0.2907903126804943,0.2854292212402372,0.2892115466779145,0.011598348596100826,2,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.013247823715209961,0.0006980213049798101,2.085762596130371,0.2522404308057489,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.36993736951983297,0.3766179540709812,0.3832985386221294,0.3954070981210856,0.37844611528822053,0.38074141512445,0.008492583495786243,5,0.9639837143751957,0.9645056895291784,0.9660716149911264,0.9660716149911264,0.9632567849686847,0.9647778837710623,0.0011283631721017249,0.27793126949469277,0.27964557184857525,0.2929107171796886,0.293963276617864,0.2856256340310301,0.28601529383437013,0.006584738960673096,6,0.9624615938852132,0.9621040804065345,0.964414326491769,0.9643036624823562,0.9608182954388271,0.9628203917409399,0.001370470540671888,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.3417363166809082,0.347871418128331,5.47884168624878,1.1790904076955893,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.38580375782881005,0.36409185803757826,0.38997912317327765,0.38204592901878914,0.38095238095238093,0.38057460980216723,0.008829240713041328,6,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.28812684727258164,0.26773355031632917,0.2959371443612432,0.2792810046706372,0.2799697079337684,0.28220965091091194,0.009451022071474111,6,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.006301307678222656,0.0004009829276067774,0.8462692737579346,0.10945377836069478,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.37286012526096035,0.38288100208768266,0.37620041753653444,0.37870563674321506,0.38763575605680867,0.37965658753704024,0.005159560008685006,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2442648937625048,0.24779157890007922,0.2322394157123831,0.24765086914099466,0.24817642646491667,0.24402463679617567,0.006058480513956873,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.01263723373413086,0.0007697794578183847,5.7970030307769775,1.5310262200903506,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.36325678496868474,0.37118997912317325,0.38705636743215033,0.38997912317327765,0.38262322472848787,0.3788210958851548,0.010072330132557197,6,0.9639837143751957,0.9645056895291784,0.9660716149911264,0.9660716149911264,0.9632567849686847,0.9647778837710623,0.0011283631721017249,0.27271192281195994,0.2745431351853641,0.3063380756946591,0.2889744068232959,0.28931891576913066,0.28637729125688194,0.012170625489828295,5,0.9624615938852132,0.9621040804065345,0.964414326491769,0.9643036624823562,0.9608182954388271,0.9628203917409399,0.001370470540671888,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.0061992168426513675,0.0004010923798929502,0.9240267753601075,0.2713266576426185,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.3695198329853862,0.3795407098121086,0.37494780793319415,0.3778705636743215,0.38721804511278196,0.3778193919035585,0.005803945361126884,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.24070656189263856,0.247280674553169,0.2357063197163744,0.24316668866840635,0.2433654114913753,0.2420451312643927,0.0038048454428845834,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.013292026519775391,0.01689271348159544,1.4901321411132813,0.2795918012854395,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.3686847599164927,0.3565762004175365,0.39498956158663884,0.37703549060542796,0.37719298245614036,0.3748957989964473,0.012552285254926005,1,0.4826182273723771,0.488464349096983,0.48742039878901766,0.4823050422799875,0.496972860125261,0.48755617553272523,0.005319302505677645,0.2134962535240365,0.20444704341968878,0.23042163935768162,0.2219274377914732,0.21761806279823098,0.2175820873782222,0.00863667618421162,1,0.35009142212018574,0.3569942538936212,0.35705916008441757,0.3605964172542331,0.359555635644441,0.3568593777993797,0.003663293568687391,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.0052530765533447266,0.00040318413179060285,1.1727323055267334,0.5499400947792547,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.3686847599164927,0.3565762004175365,0.39498956158663884,0.37703549060542796,0.37719298245614036,0.3748957989964473,0.012552285254926005,1,0.4826182273723771,0.488464349096983,0.48742039878901766,0.4823050422799875,0.496972860125261,0.48755617553272523,0.005319302505677645,0.2134962535240365,0.20444704341968878,0.23042163935768162,0.2219274377914732,0.21761806279823098,0.2175820873782222,0.00863667618421162,1,0.35009142212018574,0.3569942538936212,0.35705916008441757,0.3605964172542331,0.359555635644441,0.3568593777993797,0.003663293568687391,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.013582992553710937,0.0004988685389842274,0.9716972827911377,0.22604591899954285,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.3603340292275574,0.3607515657620042,0.37160751565762007,0.38496868475991647,0.37593984962406013,0.3707203290062317,0.00936266629790735,7,0.9635661342520097,0.964818874621568,0.9658628249295333,0.9658628249295333,0.9626304801670146,0.9645482277799318,0.001278424393447258,0.27395048308274156,0.26898666288366335,0.28267527091851735,0.2888999305194911,0.2910796217512437,0.2811183938311314,0.008494234296893116,7,0.9621219588760793,0.9624689985377406,0.9642395437595302,0.964063097886011,0.9602894190457022,0.9626366036210128,0.0014426731496597102,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.013144445419311524,0.0014912921339002285,0.9862370491027832,0.3185360866223873,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.3544885177453027,0.35615866388308975,0.3774530271398747,0.3724425887265136,0.3755221386800334,0.3672129872349628,0.009852505623574077,8,0.9635661342520097,0.964818874621568,0.9658628249295333,0.9658628249295333,0.9626304801670146,0.9645482277799318,0.001278424393447258,0.2693210334838762,0.26851391698095944,0.2941984712785945,0.2795451116645663,0.2865470583636804,0.2796251183543354,0.009898840649245018,8,0.9621219588760793,0.9624689985377406,0.9642395437595302,0.964063097886011,0.9602894190457022,0.9626366036210128,0.0014426731496597102,pronouns,"mpb,sertanejo,gospel,samba,pagode"
0.030887699127197264,0.012598740717811151,2.3568413257598877,0.6933286338758406,3,1,distance,"{'model__n_neighbors': 3, 'model__p': 1, 'model__weights': 'distance'}",0.37703549060542796,0.34697286012526096,0.36910229645093945,0.3753653444676409,0.3629908103592314,0.36629336040170013,0.010860690085350354,7,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.29628923843951027,0.2678984858231508,0.2932459805655824,0.2878780130078865,0.28150091053800635,0.2853625256748273,0.010077443612197562,4,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.02106475830078125,0.0035398745228803117,1.7744599342346192,0.15620197761658935,3,2,distance,"{'model__n_neighbors': 3, 'model__p': 2, 'model__weights': 'distance'}",0.3653444676409186,0.35031315240083505,0.37035490605427973,0.37286012526096035,0.3579782790309106,0.3633701860775808,0.008274078034247434,8,0.9991648397536277,0.9985384695688485,0.9989560496920347,0.9987472596304416,0.9990605427974948,0.9988934322884895,0.00022488835091003995,0.28134697121522884,0.2677504085549478,0.29558924335382986,0.280784925425851,0.27088614329664285,0.2792715383693,0.00975619332082698,8,0.9991418558615279,0.9982473747403089,0.9987071935890665,0.9983183585935851,0.998759485830044,0.9986348537229066,0.0003250004663908471,postags,"mpb,sertanejo,gospel,samba,pagode"
0.017590045928955078,0.01875898524901177,0.14488458633422852,0.06982036562037962,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.34112734864300626,0.364509394572025,0.36910229645093945,0.36200417536534446,0.3504594820384294,0.35744053941394893,0.01021418052260671,1,0.5731287190729721,0.5690573128719073,0.5722935588265998,0.56957928802589,0.5673277661795407,0.570277328995382,0.0021387486737853624,0.210862510838954,0.23477320016521563,0.21915719990279592,0.22090300359490983,0.21335786767999965,0.21981075643637502,0.00833313548324463,1,0.4811269637953579,0.4742401732639131,0.48449159060912655,0.4789425625640528,0.47783980750816524,0.47932821954812316,0.0034102257485651927,vader,"mpb,sertanejo,gospel,samba,pagode"
0.009404134750366212,0.004221694335984748,0.09696741104125976,0.015675940700075802,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.34112734864300626,0.364509394572025,0.36910229645093945,0.36200417536534446,0.3504594820384294,0.35744053941394893,0.01021418052260671,1,0.5731287190729721,0.5690573128719073,0.5722935588265998,0.56957928802589,0.5673277661795407,0.570277328995382,0.0021387486737853624,0.210862510838954,0.23477320016521563,0.21915719990279592,0.22090300359490983,0.21335786767999965,0.21981075643637502,0.00833313548324463,1,0.4811269637953579,0.4742401732639131,0.48449159060912655,0.4789425625640528,0.47783980750816524,0.47932821954812316,0.0034102257485651927,vader,"mpb,sertanejo,gospel,samba,pagode"
0.0054718017578125,0.00047798889303720624,0.8496891021728515,0.11145531656701145,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.3674321503131524,0.3536534446764092,0.3707724425887265,0.3636743215031315,0.329156223893066,0.35693771659489715,0.015030052607075628,3,0.47270069944670634,0.4720743292619271,0.4615304311514772,0.46821171312245535,0.45762004175365345,0.46642744294724386,0.005932549747450756,0.21938135302632697,0.20495020287179103,0.22874484804080492,0.22426018196146497,0.2099773500992327,0.21746278719992412,0.008829121160668812,3,0.3482836484115636,0.34795667400036456,0.34867871362123304,0.35441515090669107,0.3490479679639718,0.34967643098076484,0.0023976354846416592,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.0054699420928955075,0.00047983835837947763,1.3065645217895507,0.12209511404496473,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.3674321503131524,0.3536534446764092,0.3707724425887265,0.3636743215031315,0.329156223893066,0.35693771659489715,0.015030052607075628,3,0.47270069944670634,0.4720743292619271,0.4615304311514772,0.46821171312245535,0.45762004175365345,0.46642744294724386,0.005932549747450756,0.21938135302632697,0.20495020287179103,0.22874484804080492,0.22426018196146497,0.2099773500992327,0.21746278719992412,0.008829121160668812,3,0.3482836484115636,0.34795667400036456,0.34867871362123304,0.35441515090669107,0.3490479679639718,0.34967643098076484,0.0023976354846416592,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.006798648834228515,0.00039990045996769264,0.677248764038086,0.10668122147935438,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.3419624217118998,0.35031315240083505,0.3394572025052192,0.348643006263048,0.35756056808688386,0.3475872701935772,0.0064148048198518545,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2331115135579883,0.24804105898339826,0.23080950914271198,0.24152403624350324,0.2466094381132744,0.24001911120817523,0.0069653503815312835,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.014299774169921875,0.01460354334490464,0.4266964435577393,0.046740889644837816,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.33194154488517746,0.3594989561586639,0.3386221294363257,0.3419624217118998,0.3579782790309106,0.34600066624459547,0.010900239964320269,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22890830493686662,0.25364244908308436,0.2256650575015152,0.23625415587911958,0.24986259803510724,0.23886651308713863,0.01113113577371912,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.006399202346801758,0.0004905249224842154,0.206229305267334,0.012400725676806515,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.3323590814196242,0.34321503131524006,0.3315240083507307,0.33528183716075155,0.34753550543024225,0.33798309273531774,0.006312968012648635,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23867799046961996,0.24527690386574572,0.23028872138471046,0.2351541028366914,0.2457340776421339,0.23902635923978027,0.00592494455710927,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.014603090286254884,0.01620519556038497,0.6305669784545899,0.25678963304582186,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.32317327766179543,0.3453027139874739,0.33444676409185803,0.33653444676409183,0.3441938178780284,0.3367302040766495,0.007977921158480429,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22449265790776152,0.2461403547395375,0.22861081814319278,0.23796901295310544,0.24679001142540727,0.2368005710338009,0.009021557664323209,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,statistical_time,"mpb,sertanejo,gospel,samba,pagode"
0.006957435607910156,0.0017551703506254524,0.0934068202972412,0.005030882288144777,5,1,distance,"{'model__n_neighbors': 5, 'model__p': 1, 'model__weights': 'distance'}",0.3277661795407098,0.3373695198329854,0.3511482254697286,0.34112734864300626,0.32247284878863824,0.33597682445501365,0.01008375879603492,3,0.5535024532832237,0.5454640359118906,0.5485958868357866,0.5468211713122455,0.5480167014613778,0.5484800497609048,0.002731331699390034,0.2127389233561639,0.22560425713874813,0.22181119933277774,0.21831733419162544,0.20844363464554086,0.21738306973297122,0.006157121071473023,5,0.46779011617774985,0.46130587749154384,0.46856197945097433,0.4697698895404227,0.4654988225710414,0.46658533704634647,0.0029850691594872462,vader,"mpb,sertanejo,gospel,samba,pagode"
0.011462020874023437,0.01127383586166964,0.08673968315124511,0.012459152655127046,5,2,distance,"{'model__n_neighbors': 5, 'model__p': 2, 'model__weights': 'distance'}",0.3277661795407098,0.3373695198329854,0.3511482254697286,0.34112734864300626,0.32247284878863824,0.33597682445501365,0.01008375879603492,3,0.5535024532832237,0.5454640359118906,0.5485958868357866,0.5468211713122455,0.5480167014613778,0.5484800497609048,0.002731331699390034,0.2127389233561639,0.22560425713874813,0.22181119933277774,0.21831733419162544,0.20844363464554086,0.21738306973297122,0.006157121071473023,5,0.46779011617774985,0.46130587749154384,0.46856197945097433,0.4697698895404227,0.4654988225710414,0.46658533704634647,0.0029850691594872462,vader,"mpb,sertanejo,gospel,samba,pagode"
0.005975055694580078,4.333119770620927e-05,0.3189077377319336,0.08857791136028559,4,1,distance,"{'model__n_neighbors': 4, 'model__p': 1, 'model__weights': 'distance'}",0.3323590814196242,0.34488517745302716,0.35198329853862215,0.33319415448851775,0.31704260651629074,0.3358928636832164,0.011957145515833168,5,0.43658001879110553,0.45192608831819603,0.44493162125482827,0.4429481156696941,0.4402922755741127,0.4433356239215874,0.005126277763162423,0.21040392054214513,0.21741072684616256,0.22311143978439946,0.2228803423805803,0.2073966402291579,0.21624061395648905,0.006402285007409703,5,0.33502629247362914,0.3402475958417295,0.33846990770561813,0.34605261553212896,0.33847793665495896,0.33965486964161296,0.0036192681434989308,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.00566396713256836,0.000454030250037379,1.274224042892456,0.3286153564489285,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.3323590814196242,0.34488517745302716,0.35198329853862215,0.33319415448851775,0.31704260651629074,0.3358928636832164,0.011957145515833168,5,0.43658001879110553,0.45192608831819603,0.44493162125482827,0.4429481156696941,0.4402922755741127,0.4433356239215874,0.005126277763162423,0.21040392054214513,0.21741072684616256,0.22311143978439946,0.2228803423805803,0.2073966402291579,0.21624061395648905,0.006402285007409703,5,0.33502629247362914,0.3402475958417295,0.33846990770561813,0.34605261553212896,0.33847793665495896,0.33965486964161296,0.0036192681434989308,afinn,"mpb,sertanejo,gospel,samba,pagode"
0.006266069412231445,0.0003724145034222091,1.0364181518554687,0.14547209895808197,10,2,distance,"{'model__n_neighbors': 10, 'model__p': 2, 'model__weights': 'distance'}",0.3235908141962422,0.341544885177453,0.35073068893528186,0.3248434237995825,0.3253968253968254,0.333221327501077,0.0109546176597007,1,0.7521661968890281,0.7511222465810627,0.7477816055955736,0.7533145422277899,0.7555323590814196,0.7519833900749747,0.002561137494253603,0.21314233504882232,0.24115417351410978,0.2335419498686928,0.21957741009293583,0.22018268047440387,0.2255197097997929,0.010254628271268487,2,0.7208002722756262,0.7196714883712315,0.7164965115116806,0.7215395251988876,0.7241275220203345,0.7205270638755522,0.002491601148456743,lemma,"mpb,sertanejo,gospel,samba,pagode"
0.025862836837768556,0.03901065663107699,1.0195738792419433,0.2579496093958306,10,1,distance,"{'model__n_neighbors': 10, 'model__p': 1, 'model__weights': 'distance'}",0.32233820459290186,0.3394572025052192,0.3457202505219207,0.3248434237995825,0.32456140350877194,0.3313840969856792,0.009400617555599006,2,0.7521661968890281,0.7511222465810627,0.7477816055955736,0.7533145422277899,0.7555323590814196,0.7519833900749747,0.002561137494253603,0.2121986898280152,0.2399464573310614,0.22755374861365846,0.21874525908413095,0.218941507800659,0.22347713253150497,0.00957103177166896,8,0.7208002722756262,0.7196714883712315,0.7164965115116806,0.7215395251988876,0.7241275220203345,0.7205270638755522,0.002491601148456743,lemma,"mpb,sertanejo,gospel,samba,pagode"
0.02953677177429199,0.020740452435791437,0.09883661270141601,0.014815162576553057,4,2,distance,"{'model__n_neighbors': 4, 'model__p': 2, 'model__weights': 'distance'}",0.3177453027139875,0.3298538622129436,0.33695198329853865,0.33402922755741127,0.3233082706766917,0.3283777292919145,0.0070197455566713305,5,0.5458816160350767,0.5307443365695793,0.5353377179246268,0.539095939033302,0.5370563674321504,0.537623195398947,0.004964552049071966,0.20908859644529015,0.22863520355990458,0.2252583991222358,0.21918111466843254,0.21110702114721805,0.21865406698861625,0.007641651615849468,3,0.46451650741375367,0.4544331900063443,0.46260351705211916,0.46270769301355863,0.4603552865735776,0.46092323881187064,0.0035032126470127076,vader,"mpb,sertanejo,gospel,samba,pagode"
