,token_count,unique_token_ratio,unique_bigram_ratio,unique_trigram_ratio,avg_token_length,unique_tokens_per_line,average_tokens_per_line,repeat_word_ratio,line_count,unique_line_count,blank_line_count,blank_line_ratio,repeat_line_ratio,digits,exclamation_marks,question_marks,colons,semicolons,quotes,commas,dots,hyphens,stopwords_ratio,stopwords_per_line,hapax_legomenon_ratio,dis_legomenon_ratio,tris_legomenon_ratio,syllables_per_line,syllables_per_word,syllable_variation,words_per_minute,chars_per_minute,lines_per_minute,explicit,i,you,it,we,they,i_vs_you,excentricity,verbs,participles,nouns,adjectives,adverbs,denotatives_particle,pronouns,conjunctions,interjectios,prepositions,foreignisms,wh_questions,special_characters,lemmas_ratio,uncommon_words_ratio,afinn_score,compound,primary_sensation,primary_defensive_voyage,primary_defensive_symbol_random_movement,primary_regressive_cognition,primary_icarian_imagery,secondary_instrumental_behavior,secondary_restraint,secondary_temporal_references,emotions_positive_affect,emotions_anxiety,emotions_sadness,emotions_affection,emotions_aggression,emotions_expressive_behavior,emotions_glory,tempo,energy,liveness,speechiness,acousticness,danceability,loudness,valence,instrumentalness,duration_ms
tris_legomenon_ratio,-0.11256320175954997,0.04360071277878493,0.052543561575790355,0.05431813230532632,0.0038883913009958256,0.01693543294340732,-0.014111414334802128,-0.04360071277878496,-0.10567635263396206,-0.06864213072043511,-0.05816214863191312,-0.003909088729111496,-0.050218066057816584,-0.013029858676105453,-0.03709637913147422,-0.035957952374963714,-0.02957586626314854,0.008418430031021678,-0.033014069361519044,-0.11296078101818204,0.0033543592465153315,-0.0345367686475149,0.03871082399194586,-0.002672461884267559,-0.0059562068946169295,-0.17860995545620217,1.0,-0.01846966103648164,-0.027152995331816126,-0.021148512329773956,-0.1160856756003016,-0.11468499185216517,-0.10542574922122869,-0.01621335742069758,0.02797917288783113,0.057013916699018924,-0.005582675653526141,-0.0010974720216635114,-0.024392462441717326,-0.016924359295154692,-0.006141752176789149,0.035182407045512606,-0.014898406642224478,-0.039999800501277515,-0.011364128513823974,0.044287478563416915,0.01974483460988207,0.05014259890838343,0.01624609614949515,-0.039338669835470776,0.020281444023248572,-0.03143875579189097,0.018904903788549816,-0.0816396614668967,0.04014827139615725,-0.010058967081466488,0.019149555130752637,0.03205687529958151,0.0019383958833612469,0.003952372353715181,-0.007240790535399372,0.02632894035264073,-0.01214405092183104,-0.013908546181458613,-0.005797956403753895,0.003424337214109963,0.0010002087599946577,-0.0009444578639738934,-0.00783044513178627,0.03027050674728779,-0.025069231067384727,-0.026909570527959233,-0.003757769905214607,-0.007710849486023907,-0.04450297478929778,-0.010031982328690158,-0.04873598277250653,0.017077119924378555,-0.03217068791651267,-0.006882599505438572,-0.0788492724411109,0.019441570508331826,0.009443996544614619
syllables_per_line,0.1571200673018772,-0.0059212976660847644,0.028752663481836197,0.02338416268165197,0.08215896865536716,0.814683767315694,0.9664105770213176,0.005921297666084369,-0.14503442486889087,-0.13222661655602733,-0.053325268143303926,0.01500391383590208,-0.059968580654186296,-0.0419897894494882,-0.01416397261674891,0.014122069707306268,0.03515999294019483,0.020565341700526502,0.02491015485948057,0.17985557554353798,0.026365090184952474,0.01313883276821771,0.05123854031530335,0.8866034106434268,0.0033038482586970393,-0.028981723202488475,-0.01846966103648164,1.0,0.10570493834870022,0.08867459922020926,0.16440378019341412,0.1796826311307606,-0.15078557773969778,0.0021034172300234406,-0.02100787440989523,-0.011022044292868629,0.05206068701404532,0.00694977872785329,0.00980753053764999,-0.00522556509038526,-0.015382686893967483,-0.01572527089569914,0.055948451644267795,-0.07291903303156295,0.018028443830712806,-0.015865342916597674,-0.009288623875921428,0.019646276776037076,0.029227796634869598,-0.03168705733281875,0.01169342840343492,-0.012849958053978901,-0.0055039612177268556,0.13204561045933244,-0.017705942289958265,0.017655199413817314,-0.014163459196555074,-0.016333045887751287,-0.036689626144241434,-0.01421527199411174,-0.012898582071043167,-0.021269618138657444,-0.050304763441341716,0.02873476056223362,0.02973250419819436,0.03619392787845994,-0.00905966973839889,0.009297828772846519,-0.001218441045990294,-0.0128756010461872,0.03867642881609317,0.0056849999589134,0.013001078332929126,0.03210218465168004,0.06597243536604631,0.03768338156943849,0.13420093466736072,-0.008553653408286857,0.030927131033416502,0.069715888951074,0.050496170960104794,-0.03427152422059294,-0.0032552391503695936
syllables_per_word,-0.0575897619406641,0.18046679621836317,0.11772281271580794,0.10313861805499808,0.8283911939992467,0.057440188865734765,-0.06920868045157898,-0.18046679621836298,0.0020667214526980983,0.054082956899510204,-0.009475566233622555,-0.0288201050674823,-0.06513186824962204,-0.10616760454260386,0.01459160991046716,-0.03398179829389852,0.023681369486328676,0.01872918568063143,0.016929697306651587,0.042760419676397286,-0.009251277396385035,0.2403683449365707,-0.47776821914111467,-0.20121539466601615,0.17535982780333323,0.007166301217148428,-0.027152995331816126,0.10570493834870022,1.0,0.6972081323954056,-0.06095170611817499,0.03373390789231864,0.005215231696543325,0.01201783815375942,-0.27387149338528294,-0.21327909567731412,0.05764899583811379,0.02972765005913893,0.03496063105697208,-0.05306856473719102,-0.08223380320268876,-0.22947853931682935,0.27833467244039195,0.35493630269016524,0.2508372634883523,-0.21078224061507161,-0.05804742485890051,-0.12081744854592977,-0.13124161686430824,-0.04054253451175264,-0.004277547152289069,0.007963537592753232,-0.13535418731067073,0.10180705909330358,0.2040407710145523,0.08363297216077971,0.019232261147632736,-0.029116076280181594,0.02107972104638815,0.03766145656223348,0.04141523950047336,-0.034705018961218685,0.004484534606531455,-0.03274535061538069,0.0336252728537799,-0.03547079390502768,0.0035609358541855095,-0.0023690060631636938,-0.027027437484368547,-0.10653863768016344,0.05671237728804859,0.07401514163118326,0.0896713733192733,-0.0056953467890406935,0.005549977441133786,-0.06503607848862543,0.04632680335191636,-0.011891952441224577,0.04132130232286629,-0.028980549427702226,0.06569096390182552,-0.00715749993990574,-0.005658057482234274
syllable_variation,-0.007992948192130757,0.11461317991105395,0.08686997643391606,0.0784746325723478,0.4668086814226512,0.050336163514039266,-0.02732801703560017,-0.11461317991105378,0.01537112338730195,0.063444955789448,-0.010960147915506488,-0.03929583226646642,-0.06309888297382081,-0.02590957914871212,0.01645065779025007,-0.00531302972314575,0.022092590727224096,0.015378615908122823,0.020047730984492855,0.028117674084730152,0.011395897238840262,0.4304251583064096,-0.25034108034580227,-0.09935420354814414,0.11723655364143883,-0.011501541532895137,-0.021148512329773956,0.08867459922020926,0.6972081323954056,1.0,-0.012812326737535887,0.04110013771397362,0.012524472267652742,0.010739902888815135,-0.14796831956581474,-0.14903896266786415,-0.02275814419269674,-0.003677437528614333,0.009279964408079272,-0.007615779602887401,-0.007699550649214351,-0.19324004531009137,0.1946910316081284,0.266565209633607,0.1313215757379488,-0.1547595617352434,-0.04805849122563839,-0.10823650886044264,-0.059923540972720624,-0.013681787643877626,-0.01224792148431953,0.005547296242591414,-0.1120528744193125,0.06422723283680772,0.13010391014205466,0.037380944988198696,0.015722413686949148,-0.028962611833781897,0.01522535964569759,0.03564543637132236,0.030766480779364974,-0.026019574941446712,0.023251031060986204,-0.014097748907546007,0.026045246266120946,-0.05283359669360279,0.0008261558979326737,0.0041502606324452535,-0.042078399501454714,-0.08092233650971462,0.05877060054670721,0.037201372146651264,0.0709743462570444,-0.004874312880702512,0.022662929051552653,-0.038853593124218114,0.05212271677465103,-0.017363414077883114,0.03671684380446087,-0.014053481452673097,0.05190608307902859,-0.0006274532048788452,0.004477352236544998
words_per_minute,0.8348033030714965,-0.5847307838898661,-0.511204959539241,-0.5148524636020139,-0.1134710993400531,-0.19620149073130141,0.17728647779942572,0.5847307838898652,0.7174560481978116,0.48011126152999817,0.4887771572067286,0.17458324525499652,0.48388124223412726,0.0818012552132415,0.13840616480960097,0.15613614137166318,0.10431547759140487,0.006321804714435726,0.15355100708264594,0.4979385820095865,0.07361531171205707,0.13672439550697438,0.048254621960044604,0.174557613913638,-0.5030338730490805,-0.12510986959715653,-0.1160856756003016,0.16440378019341412,-0.06095170611817499,-0.012812326737535887,1.0,0.9909906697685927,0.8624617620070603,0.04937889272388176,-0.02527135435529704,-0.058895540926732416,0.03419212190967923,-0.054436291569677164,0.02406524465361946,0.0401240634221274,0.005565066230992202,0.02013666723956064,0.007083323783531719,-0.05443248706522494,-0.007014460627026684,0.004960053382917639,0.011429879709649444,-0.06361080530011144,0.022069302490695678,0.0453356854309182,-0.05407899444643343,0.054447923941358896,-0.010418938887128413,0.15316183776852443,-0.5967002157795858,0.05207752828259909,-0.05568354497378621,-0.08355395783356506,-0.022950892244710808,0.009457030757816473,-0.006978020021164829,-0.03287560041846241,-0.019289283883985847,0.06469473186667168,0.04425360785908804,0.05377241146547845,-0.03439131478989603,0.014821417439955704,-0.0436328840860048,-0.06484010054302003,0.041345861279632336,0.013455764880990045,-0.00920204410286137,0.028791997208046885,0.18883948957447266,0.014153793460141334,0.2720316398532407,-0.038797483524797144,0.1826811244323317,0.1565041479845764,0.22376872043318843,-0.05020353742781357,-0.24049566868356972
chars_per_minute,0.8303104018096219,-0.5623079947534343,-0.4949606986307706,-0.5007376266291244,-0.002462091375758946,-0.1834469127987162,0.17375914450973431,0.5623079947534342,0.7194508132150125,0.4917968415296276,0.491237075522967,0.17789233950573938,0.47623676409073495,0.052238120677969416,0.14612386531669655,0.16026276055822294,0.11031550298755545,0.010469343285445635,0.15950540390080686,0.5120750835742961,0.08145951580060971,0.13013534190511836,-0.0015976814722196795,0.15625947867947948,-0.4834352467161991,-0.1203001564186762,-0.11468499185216517,0.1796826311307606,0.03373390789231864,0.04110013771397362,0.9909906697685927,1.0,0.8621675881995713,0.051711841264951375,-0.050449240806472985,-0.07563326275793586,0.03523289144179295,-0.04930582372788013,0.028336908907249592,0.034179766751175414,-0.0018200437454659016,0.007218038846871109,0.03330834818651163,-0.029558914579836545,0.017532446186584585,-0.0073477676190143336,0.0074667720414310895,-0.06839905016149131,0.003543466259647187,0.03662464788800843,-0.05307831494844347,0.05475439285878428,-0.022053117834391907,0.17467663919729046,-0.5732910582037677,0.057837250052691025,-0.05614949225062743,-0.08757235096706811,-0.022601030993980357,0.016998897095678565,-0.005767653895905314,-0.03851016863321083,-0.022277984843889497,0.06421347740591489,0.050292791814680646,0.05070303163743289,-0.034079259041127526,0.013511689389087055,-0.04064967408941116,-0.07893807070801886,0.049264354760841275,0.020213379311233338,0.002558348522307601,0.02789388468566566,0.18712884760727258,0.00685631876488139,0.28067834288642746,-0.03930829433441755,0.18438873257610988,0.15512657893971277,0.2256022302736327,-0.05185019231302084,-0.23831689757752522
lines_per_minute,0.6881496883000301,-0.5772284578917387,-0.5386288359513333,-0.5396894841690124,-0.04160987307390547,-0.4269757974773477,-0.14204653891191849,0.5772284578917394,0.8333371598340757,0.5161504437871063,0.6179998796504418,0.2662079938947112,0.567127848190709,0.07773721173652788,0.16633862787832754,0.13214567762349475,0.07996802123063886,-0.0056625222297576215,0.12638318015869285,0.35791782130701194,0.057783250985151795,0.13210643653936013,-0.05721728990046745,-0.1429578417911455,-0.5025218221222921,-0.10486364556056978,-0.10542574922122869,-0.15078557773969778,0.005215231696543325,0.012524472267652742,0.8624617620070603,0.8621675881995713,1.0,0.0481262766184247,-0.04562917585398093,-0.07184602054943864,0.004204439090655471,-0.04486821020768634,0.015892433613945246,0.03120027236240141,0.005284261478707187,-0.0027540285204308203,0.009612317946061943,0.03962235801541793,0.011967284115638905,-0.011534586161373251,0.008769083794229917,-0.09795463601348203,-0.024107764855296726,0.06372204584278053,-0.06446855102920616,0.06433798284887358,-0.032490218974318946,0.10150310493167249,-0.5779979304383632,0.04786776080966904,-0.03892684823080715,-0.06556114242655019,0.010431823701271046,0.03197677679031744,0.004798282730189766,-0.02419139339887898,0.018616531870760053,0.0384091820379591,0.03352851387095291,0.024892075162200194,-0.028135295891263186,0.005006858625298007,-0.04553898425378886,-0.07091777288538688,0.02156131166771917,0.027428364582988456,0.00017568532487355104,0.006466235396238704,0.13167204613769395,-0.0216383180277117,0.18621618182673202,-0.023189961730583474,0.15998466052669846,0.09544165871530372,0.18934284450779615,-0.03495839134407264,-0.24536777255127723
explicit,0.04914286042190692,-0.011008499454768561,-0.006854792380037401,-0.006268997421282777,0.0045105091389421115,-0.008490711984525393,-0.00034257903956098906,0.01100849945476877,0.046493312296985154,0.05062918185800813,0.014493703661548084,-0.00493618720273119,0.0055410483931743505,0.00112856946270232,0.05960029099998303,0.0016439240473146394,0.03955053067997383,0.003091391185821378,0.027808713204989434,0.050575311059749245,0.00950865188262143,0.006848246974159275,-0.0037376874552251904,-0.002708653287582221,-0.0056149131101850555,-0.0069748471644939785,-0.01621335742069758,0.0021034172300234406,0.01201783815375942,0.010739902888815135,0.04937889272388176,0.051711841264951375,0.0481262766184247,1.0,-0.007115866755030508,-0.012753105875714862,0.0016368150142259067,-0.009921596782604394,0.012293418445032567,0.00735702937277652,0.002713410496321482,-0.0002140478791158307,0.006948470596182755,0.012746931959469843,0.0015240891396324512,-0.0026776547893506597,0.003954847834924773,-0.013440865300014308,-0.0028231919593608365,-0.005297570344071241,-0.019618282028397126,0.025402751691894116,-0.020641818207853428,0.022836609188809136,-0.011329614771317354,0.04356880149650232,-0.009306979904793802,-0.0266883963660871,0.0014362716546108005,-0.004324426657892503,-9.22983018927927e-05,0.011034991155610761,0.000555172471083476,0.007531492577883889,0.006864451283375134,-0.006436791353272202,-0.01226062393805419,-0.004813073602066045,-0.003195901251496742,-0.008830656794637074,0.0031083190559034776,-0.008139492833838654,-0.002777057837494507,-0.003549017546826245,0.021348685618198148,-0.005724416515880332,0.05880600393612416,-0.010171717655343438,0.010477808764885639,0.021126765663109788,-0.0027800080568481187,0.0006007088575119535,-0.001993506399348948
i,-0.027066172575592358,-0.07580809752670548,-0.07089518825078214,-0.06889988396381813,-0.20688550271683362,-0.021159520584636937,0.03150847128198472,0.07580809752670466,-0.04709058536737048,-0.10574682340874293,-0.002016150992226945,0.035712129820104736,0.05550273671116694,-0.05592927306950929,-0.023089432085780955,-0.01917505316500206,-0.027531633662802993,-0.007561989931091457,-0.023739852222089193,-0.05376361501837675,-0.022122429045408565,-0.031210869267781625,0.3187824075974741,0.12038199272205022,-0.08819580505551577,0.035425658809986396,0.02797917288783113,-0.02100787440989523,-0.27387149338528294,-0.14796831956581474,-0.02527135435529704,-0.050449240806472985,-0.04562917585398093,-0.007115866755030508,1.0,0.21523838365322634,-0.05844263546134756,-0.13460426243609566,-0.03693409974777324,0.483399624586071,0.5000076771421796,0.14661117955876535,-0.06645802613568629,-0.3317059020375621,-0.16446562982969837,0.09120739772239968,0.0211892271834676,0.22082206151466788,-0.01101724961622638,-0.013476127050962409,-0.09219081117756052,-0.04166109476946071,0.0355796306660726,-0.06437053743706113,-0.10316378080040815,-0.03764753825930707,-0.04425175000245,0.03528640230871721,-0.07667390417595936,-0.03453512793028163,-0.03860474626873259,0.044477843238442956,-0.14729668492297057,0.008434428305091267,-0.014712428951118193,0.012161359740167233,0.013220043106988513,0.016085728091056423,0.07674249659250929,0.18220827149531849,-0.05198821984513177,-0.05088762903623287,-0.09570718675491323,0.011807813294037758,-0.005683004159680456,0.07196828961664595,-0.07951466594888883,0.007678015210632658,-0.040975535662662065,0.05230562326714298,-0.06383449467778916,-0.029629036880672113,0.0077113697284014815
you,-0.027557377391223672,-0.05411392671786573,-0.05459803598649351,-0.05660000568941334,-0.1415487165713966,-0.012674094113504782,0.026452681444244782,0.05411392671786453,-0.04147482602339083,-0.10473267152087676,0.023646979629751295,0.05138356298945599,0.055381214394623075,-0.03699876678973051,-0.033321595717676525,0.00313201709577504,-0.035681213357266255,-0.004929227339393125,-0.03875470206518061,-0.0584677334631822,-0.011416962338380843,-0.05560200640054941,0.31539011272288636,0.1160095274182703,-0.07495659653639207,0.04778037260675968,0.057013916699018924,-0.011022044292868629,-0.21327909567731412,-0.14903896266786415,-0.058895540926732416,-0.07563326275793586,-0.07184602054943864,-0.012753105875714862,0.21523838365322634,1.0,-0.09158162630045524,-0.025030853630677974,-0.05197311099258112,-0.49527481102891746,-0.38749385326375374,0.15671130835329525,-0.08923474505930204,-0.2871459155306063,-0.15213759594682838,0.05828968007880334,0.028813012645762814,0.2140595000402573,-0.03595314823639225,-0.032522281181659916,-0.02689609877053219,-0.05378598758069685,0.00011137667820956397,-0.05675350364320941,-0.06681513165990746,-0.07368798388608815,0.047332403928350295,0.1990189377690383,-0.008120535877152977,-0.05051263414786822,-0.038856164362651956,0.029160818423429893,-0.1478495151331706,0.004744461006937603,0.0064590064715085395,-0.019254461309830096,0.015050349756562253,0.009282368568366098,0.0032668452149978446,0.1766073349509736,-0.03420802462285835,-0.08551299903755731,-0.0005263569871775253,0.046000980380175936,0.021188506949278738,0.08315670502306646,-0.11929795512786003,-0.026207750600529413,-0.052051169063037195,0.09616529568987636,-0.10961686000819536,-0.03684466100224842,0.07027966881614746
it,0.03138051210152969,-0.028988970266983147,-0.020965746067367626,-0.019860094622928866,-0.0040102163742908765,0.012302690063895401,0.03747332389340982,0.028988970266982796,0.004912203685719901,-0.006672882225765553,0.006973870853906015,0.006434765408797506,0.01577547504767384,-0.017339762192482577,-0.006675372857599844,0.01025233546727884,-0.001447404537678305,0.0046521467168507856,-0.003640264355696318,0.008847779928208873,-0.011298917255863024,-0.02515443126460396,0.09278796602644979,0.06135802557966284,-0.02449248058620113,-0.011843519565304321,-0.005582675653526141,0.05206068701404532,0.05764899583811379,-0.02275814419269674,0.03419212190967923,0.03523289144179295,0.004204439090655471,0.0016368150142259067,-0.05844263546134756,-0.09158162630045524,1.0,-0.04688781224452949,0.000817306437680328,0.015413266418217704,-0.29829347479123636,0.058521696801334774,0.02670460860297975,-0.0764410979095538,-0.010316296862513008,-0.01953684297497104,-0.012281433785732853,0.07685393117652461,0.02915782358424594,-0.008116370931262298,-0.05174434923466261,-0.01923890980555765,-0.016972198059318357,-0.00813865188116556,-0.02617031197469263,0.021819290204610667,-0.013756096434755246,-0.041312418703646624,-0.015747423706830955,-0.022172924280544463,-0.005310808675248956,-0.03532663731708839,-0.031820394032434224,0.03814596740120089,0.03157241059389114,0.0032139529681193997,-0.014597798604456895,0.009851460332086118,0.023812172354855898,0.021731826591090207,0.01802066960314263,-0.010197149400369343,0.04076526668447714,0.021481634186335932,0.06423672995652319,-0.0031745520991054836,0.02520315393272908,-0.029392349131357815,0.03977914891023539,0.0685263483354329,0.06229666322085474,-0.011506872524158536,-0.006838995761808976
we,-0.05309278416313822,0.06162536346160796,0.04290785364372766,0.0367774559157638,0.06194246784886256,0.03833902258265302,-0.0004640124921116259,-0.0616253634616084,-0.045153135791624284,-0.030994185291373686,-0.03427176841649939,-0.026705114648095028,-0.03757996734218481,-0.010520991741898623,-0.008168738361613428,-0.032290518141916864,-0.01889462412856887,-0.01034481232455191,-0.009316808464963562,-0.031159515751973243,-0.011305421212682175,-0.02328262439927166,0.04586745927841623,0.013773011749820327,0.04764242662185691,0.03399202370788402,-0.0010974720216635114,0.00694977872785329,0.02972765005913893,-0.003677437528614333,-0.054436291569677164,-0.04930582372788013,-0.04486821020768634,-0.009921596782604394,-0.13460426243609566,-0.025030853630677974,-0.04688781224452949,1.0,-0.007993331897988072,-0.08094763376988597,0.11799602094847633,-0.03375031622709426,-0.006851658302435356,0.0021471456114143693,-0.024496033693625702,-0.01675255282229377,-0.013927215053665622,0.09937908992480265,-0.028989963907962102,-0.005377543697867822,0.0037538817534201793,-0.006441314565836183,-0.037572508317675654,-0.024066754575565567,0.055787253514952756,-0.03795639213113137,0.0644041334298958,0.09451911414016442,-0.020359138936033035,-0.006056765712096724,0.00922156639703478,-0.026267335954057114,0.0027471027693973535,-0.010038646223885487,-0.007685970701909175,0.0009411079645756113,0.021090375740368823,-0.016492517118303896,-0.03008517946496052,0.08175392694139058,-0.007080435368449518,0.00655683662447703,0.03099775143585853,0.0018892379532823944,-0.008735301788151661,0.028248598003574918,-0.027936287948579958,0.01037194690902117,-0.03691771983576263,-0.0028264482809509978,-0.026676657288734775,-0.006415186664412271,0.0006345523380983889
they,0.022711177325182356,-0.008726763107263393,-0.007456281658290637,-0.004751860360205735,0.031881256844322706,-0.0038834407724346503,0.003896052030060912,0.00872676310726312,0.01412898945722391,0.021923876524425175,0.006697980039042292,0.0063560282854245595,0.006318475371789789,-0.007537082245838604,0.013743084026600384,0.01029348364959148,0.0017680943961069701,-0.00018074209182742014,0.01289942600307456,0.01862926048377856,0.003572968517914852,0.0015894927807850283,0.00247010406588689,0.003553817586828404,-0.0038054469467330683,-0.006938196150521398,-0.024392462441717326,0.00980753053764999,0.03496063105697208,0.009279964408079272,0.02406524465361946,0.028336908907249592,0.015892433613945246,0.012293418445032567,-0.03693409974777324,-0.05197311099258112,0.000817306437680328,-0.007993331897988072,1.0,0.0213235660467794,-0.04462157812467227,-0.017371589577516795,0.011808672378032263,0.005488879918031199,0.0022278404893983274,-0.0072696668748598375,0.008276885313541876,-0.0026417995526093123,0.00880986863913923,-0.00986516905184965,-0.026177977603689388,0.0015366839813778187,-0.005001192470626344,0.016744402389895482,-0.010035151694884543,0.024560788670929663,-0.024688769051242985,-0.038878014088618434,0.002349194228208474,0.00404387376600258,-0.005533268702399048,0.006547995619102489,-0.008360861968049131,0.003518534682144122,0.007482385354946092,-0.005554052210278688,-0.004055869011444952,0.016502445821854877,-0.022228365517197764,-0.019281788189700402,0.007981704719036456,0.001349557966078435,-0.00524361605376337,0.004342115303209387,0.020522372590579513,0.007672556428192094,0.026846568745926686,-0.03510907087425726,0.0065799021740491626,0.011278430130775808,0.010496457854063017,-0.0053213771976811175,-0.006813567121387909
i_vs_you,0.006489034340497492,-0.0038084874858122456,-0.0015898930340984057,-0.0014593624812181364,-0.055219418425965464,0.002995606014369735,0.006386150032615939,0.0038084874858126763,-0.0020511237348018827,0.009779503464520901,-0.03392001149825539,-0.023482104361802435,-0.004929061762311799,-0.009130117360526846,0.019757394978844565,-0.005468320066109341,0.005988412506171984,0.002621900511356635,0.03499526872491006,0.010735058549928574,9.44704281555466e-05,0.012781841985720752,0.001577265699046766,0.004668982017240596,-0.003436049320297142,0.005566706085841243,-0.016924359295154692,-0.00522556509038526,-0.05306856473719102,-0.007615779602887401,0.0401240634221274,0.034179766751175414,0.03120027236240141,0.00735702937277652,0.483399624586071,-0.49527481102891746,0.015413266418217704,-0.08094763376988597,0.0213235660467794,1.0,0.789322910654983,-0.003955764478599241,0.027593274464160523,-0.02588676904353367,-0.013830262129328428,0.03152000699819211,0.007168015820795115,-0.016804124196246592,0.02901503911122677,0.022241851172112165,-0.03336854904884779,0.011211298412359051,0.025558449922128506,0.0011911454408222106,-0.01441168951312299,0.038597848745494635,-0.0761247596521919,-0.11663977541868514,-0.03218284778174399,0.011584373480395023,-0.008242141920139218,0.017326503472979267,-0.007936331934361327,0.004272463239192168,-0.034913373030538805,0.016355751205599945,-0.006140728469452213,0.006617247948169834,0.05605970274899186,0.019199782119878137,-0.023965620954200368,0.02503297603850185,-0.10969540050104828,-0.0237920925885975,-0.008495139996539981,0.005683349688627308,0.0455185544446037,0.02360139770183254,0.032769215437210966,-0.0356754806444951,0.058921078441845,-0.0004601206642803886,-0.062388927721270034
excentricity,-0.019142399671747582,0.007172985810504114,0.0017331507595398424,0.0005465664123471705,-0.051311014681563356,0.005986776581993306,0.0011167630408068642,-0.007172985810503772,-0.019495279153362022,-0.015756678057322938,-0.028074788237585618,-0.013501549600344541,-0.0058862924757714435,-0.005465605965551204,0.007076327413469341,-0.021437225231359654,-0.005447854968857561,-0.001361606613985451,0.021093670924464153,-0.005778751737839898,-0.004921444663489311,0.011621084558175973,0.010813558986132985,0.002907168645160741,0.0043616106969182646,0.010234336284796912,-0.006141752176789149,-0.015382686893967483,-0.08223380320268876,-0.007699550649214351,0.005565066230992202,-0.0018200437454659016,0.005284261478707187,0.002713410496321482,0.5000076771421796,-0.38749385326375374,-0.29829347479123636,0.11799602094847633,-0.04462157812467227,0.789322910654983,1.0,-0.01709243190409646,0.004738924630853328,-0.02610692153636491,-0.029563028794349504,0.03215873589628645,0.008802258535646588,0.0008631113893822082,0.006724193323586853,0.016399708420004818,-0.015003727606187959,0.012238125983306742,0.01964796200431067,-0.010930175594259753,-0.006980934191502801,0.01437563312023304,-0.05187228605545668,-0.0627485128484707,-0.03496570199641348,0.0131936635201062,-0.009664174559067611,0.02115915928750345,-0.008002149918869784,-0.00903141486540975,-0.03514363599433103,0.014425563284584483,0.008927741831789045,-0.003225029059693464,0.04342206159934553,0.032848954698497516,-0.02673718974680424,0.018750253036552613,-0.09243215993035743,-0.027722864593300724,-0.02959128100617543,0.020165273856433685,0.014548423930035189,0.03016572489093838,-0.0036870195751085365,-0.04518097085937838,0.010311837841135242,0.0010416995515419105,-0.041964225744440635
verbs,0.01776410079271331,-0.07531880742584099,-0.06814570160796293,-0.07450793252773309,-0.09175401879754985,-0.025934354181992986,0.026144134060975224,0.07531880742583996,-0.005647639661755758,-0.07528146693632926,0.04028903518660071,0.04912144159722065,0.06722521732136856,-0.11652850043688233,-0.05992604491803274,0.0026371604943653897,-0.06967896874296182,-0.021359334214759707,-0.05706877469671749,-0.10971500286126319,-0.06105146982169786,-0.09293374840183932,0.2621163340205291,0.09871960888709702,-0.09080885173577703,0.04277392091611865,0.035182407045512606,-0.01572527089569914,-0.22947853931682935,-0.19324004531009137,0.02013666723956064,0.007218038846871109,-0.0027540285204308203,-0.0002140478791158307,0.14661117955876535,0.15671130835329525,0.058521696801334774,-0.03375031622709426,-0.017371589577516795,-0.003955764478599241,-0.01709243190409646,1.0,-0.1427514965551319,-0.6518329866227076,-0.22038152431086347,0.20683368106234107,0.07274873557329925,0.0337680463311641,0.08199310579120653,-0.10576477018033434,-0.09714380444761896,-0.08039424060344527,0.19043327243964397,-0.19106203416622508,-0.09833822793410997,-0.04524587766028421,-0.10101922062713975,-0.04620417170348517,-0.10232438427633243,-0.06426363278698119,-0.025679075733447073,-0.15240232219813982,-0.12947768001506527,0.1378902659885632,0.04766829979537402,0.0801445721005885,0.026319984537313646,0.014503087444071836,0.10671013273962351,0.05717936410721377,0.01160805892486043,-0.022426693139259133,-0.08256031226774088,0.02991224634262055,0.13795375316427352,0.07957334480675297,-0.025877527230255513,-0.057222648176794906,0.03783284523731959,0.1496482038694993,0.05901454146284306,-0.03269545332044046,-0.031371944064845815
